user_id,date,Joy,Surprise,Fear,Sadness,Disgust,Anger,Lat,Long,Wind,Temperature
David, new Date2013-10-28,0.861492444,0.536696196,0.929649105,0.689707443,0.62,0.779487179,10.70073216,63.09393984,183, NaN
David, new Date2013-10-29,0.861503544,0.536799418,0.929650206,0.689792832,0.725,0.866666667,10.70575803,63.09010071,170, NaN
David, new Date2013-10-30,0.861502158,0.536801661,0.929648276,0.689791604,0.688888889,0.860465116,10.70264232,63.08970102,171, NaN
David, new Date2013-10-31,0.86147264,0.536782086,0.929628616,0.689763305,0.672727273,0.841666667,10.70345682,63.0851031,153, NaN
David, new Date2013-11-01,0.861486068,0.536805052,0.929638357,0.689792231,0.711111111,0.871111111,10.70526312,63.08637768,209, NaN
David, new Date2013-11-02,0.8615494,0.536760447,0.929696184,0.689814954,0.72,0.904166667,10.70050698,63.10127367,221, NaN
David, new Date2013-11-03,0.861402642,0.536492206,0.929696227,0.689797145,0.675,0.7625,10.69576488,63.08834427,233, NaN
David, new Date2013-11-04,0.861464978,0.536392699,0.929761338,0.68978979,0.68,0.898181818,10.68595731,63.10622169,186, NaN
David, new Date2013-11-05,0.861471222,0.536382365,0.929752122,0.689742052,0.65,0.866666667,10.6842105,63.10803321,176, NaN
David, new Date2013-11-06,0.861484077,0.536494548,0.929743294,0.689803863,0.727272727,0.871428571,10.69531542,63.10402065,180, NaN
David, new Date2013-11-07,0.861358271,0.536035297,0.929783131,0.689683014,0.6,0.812048193,10.67637591,63.10623942,207, NaN
David, new Date2013-11-08,0.861467834,0.536229508,0.929816978,0.689791045,0.75,0.922033898,10.68188778,63.11623923,221, NaN
David, new Date2013-11-09,0.861457665,0.536385001,0.929726816,0.689692102,0.660869565,0.857142857,10.68974991,63.1052487,349, NaN
David, new Date2013-11-10,0.861449381,0.536507289,0.929695747,0.689732938,0.705882353,0.857142857,10.6966539,63.09654417,368, NaN
David, new Date2013-11-11,0.861536122,0.536692112,0.929676229,0.689711325,0.68,0.908196721,10.69870725,63.10266156,298, NaN
David, new Date2013-11-12,0.86156602,0.536767246,0.929689907,0.689775414,0.723076923,0.877419355,10.70042805,63.10410786,277, NaN
David, new Date2013-11-13,0.861678334,0.536817536,0.929750326,0.689817001,0.725,0.923333333,10.6973361,63.12301119,354, NaN
David, new Date2013-11-14,0.86175999,0.536954099,0.929728468,0.689749632,0.657142857,0.906666667,10.69970049,63.13095558,312, NaN
David, new Date2013-11-15,0.861718703,0.536852751,0.929739269,0.689751507,0.690909091,0.839344262,10.69629813,63.12881214,365, NaN
David, new Date2013-11-16,0.861750264,0.536678445,0.92979402,0.68969163,0.644444444,0.875324675,10.67962041,63.14505201,326, NaN
David, new Date2013-11-17,0.861667519,0.5365834,0.929800358,0.68975524,0.723076923,0.81875,10.68342408,63.13448988,308, NaN
David, new Date2013-11-18,0.86168954,0.536566714,0.929806896,0.689721816,0.657142857,0.88,10.68140187,63.13973391,237, NaN
David, new Date2013-11-19,0.861742833,0.536623116,0.929827695,0.689749963,0.711111111,0.897959184,10.67920119,63.14681538,231, NaN
David, new Date2013-11-20,0.861744364,0.536525143,0.929835221,0.68967431,0.625,0.862745098,10.67097816,63.15278904,216, NaN
David, new Date2013-11-21,0.861744565,0.536454782,0.929813337,0.689540481,0.575,0.861904762,10.66295862,63.15690321,225, NaN
David, new Date2013-11-22,0.861629886,0.536361817,0.929776021,0.689529634,0.683333333,0.77826087,10.66712454,63.14002452,182, NaN
David, new Date2013-11-23,0.861485721,0.536082268,0.92977275,0.689486695,0.66,0.779661017,10.65641211,63.12824181,201, NaN
David, new Date2013-11-24,0.861551288,0.536087,0.929805545,0.689479802,0.68,0.917948718,10.65207681,63.14068782,258, NaN
David, new Date2013-11-25,0.861498201,0.536023112,0.929796588,0.689479031,0.688888889,0.819047619,10.64947806,63.13408866,185, NaN
David, new Date2013-11-26,0.861539833,0.536081243,0.929784305,0.689430187,0.633333333,0.915384615,10.64659914,63.1387989,177, NaN
David, new Date2013-11-27,0.861520204,0.535885453,0.929835357,0.689423356,0.68,0.849056604,10.63519848,63.14632407,188, NaN
David, new Date2013-11-28,0.861503349,0.535849806,0.92984074,0.689432542,0.7,0.84375,10.63578159,63.14511825,150, NaN
David, new Date2013-11-29,0.86153755,0.535874528,0.929835337,0.689383859,0.633333333,0.9,10.63432836,63.1503198,167, NaN
David, new Date2013-11-30,0.86158533,0.535918286,0.929865892,0.689437942,0.742857143,0.9,10.63176579,63.15705414,164, NaN
David, new Date2013-12-01,0.861648004,0.536034876,0.929876479,0.689479001,0.725,0.918918919,10.63609776,63.16246638,189, NaN
David, new Date2013-12-02,0.861588407,0.536030867,0.92984958,0.689494163,0.7,0.805555556,10.64073429,63.15113772,134, NaN
David, new Date2013-12-03,0.861531205,0.536052944,0.929773326,0.68938435,0.630769231,0.810526316,10.63942686,63.13876362,146, NaN
David, new Date2013-12-04,0.861647627,0.53626764,0.929782743,0.689428325,0.72,0.953488372,10.64450592,63.14892237,133, NaN
David, new Date2013-12-05,0.861681033,0.53619414,0.929807256,0.689373923,0.5,0.903703704,10.63605069,63.15965991,108, NaN
David, new Date2013-12-06,0.86171395,0.536205877,0.929837873,0.689421559,0.8,0.908333333,10.63648386,63.16536825,61, NaN
Bahador, new Date2013-10-27,0.864471013,0.667146814,0.889513109,0.712895377,NaN,NaN,20.84028876,53.35438752,462, NaN
Bahador, new Date2013-10-28,0.864219978,0.667088608,0.889284882,0.712809668,0.7,0.813636364,20.86868691,53.29292931,369, NaN
Bahador, new Date2013-10-29,0.864418137,0.667579409,0.889362688,0.713100962,0.766666667,0.904545455,20.91690864,53.29238328,319, NaN
Bahador, new Date2013-10-30,0.864431616,0.667247956,0.88945974,0.712952438,0.68,0.866666667,20.86145649,53.33259321,294, NaN
Bahador, new Date2013-10-31,0.864592298,0.667515578,0.889626746,0.713265913,0.768421053,0.890909091,20.89374381,53.34657399,268, NaN
Bahador, new Date2013-11-01,0.864433952,0.667403017,0.889651242,0.713465522,0.752941176,0.831818182,20.92126932,53.31613041,289, NaN
Bahador, new Date2013-11-02,0.864377589,0.667504009,0.889557642,0.713472263,0.714285714,0.856716418,20.95487244,53.28973188,355, NaN
Bahador, new Date2013-11-03,0.864493774,0.667269343,0.889583099,0.713109489,0.644444444,0.881967213,20.8944234,53.34704928,291, NaN
Bahador, new Date2013-11-04,0.864199656,0.667176378,0.889260996,0.712879884,0.686666667,0.819672131,20.9025387,53.27775387,261, NaN
Bahador, new Date2013-11-05,0.864026544,0.666824023,0.889103632,0.712525194,0.644444444,0.829787234,20.86481862,53.26982766,222, NaN
Bahador, new Date2013-11-06,0.863677035,0.666022965,0.889073214,0.712277682,0.646153846,0.791111111,20.81273967,53.26374096,258, NaN
Bahador, new Date2013-11-07,0.863445645,0.665854291,0.888996479,0.712346735,0.723809524,0.82,20.83598217,53.2199619,214, NaN
Bahador, new Date2013-11-08,0.863366337,0.665497679,0.8889837,0.712113475,0.666666667,0.85,20.78891928,53.23783446,234, NaN
Bahador, new Date2013-11-09,0.863104965,0.665352113,0.888867124,0.712175874,0.72173913,0.815384615,20.81709621,53.18353233,251, NaN
Bahador, new Date2013-11-10,0.862986878,0.665071283,0.888737423,0.711852059,0.657142857,0.842857143,20.78004582,53.18267031,236, NaN
Bahador, new Date2013-11-11,0.862900384,0.664910058,0.888745288,0.711854951,0.7125,0.844444444,20.76707781,53.17715349,184, NaN
Bahador, new Date2013-11-12,0.862581244,0.664483627,0.888507719,0.711511789,0.65,0.795652174,20.73351906,53.13834729,171, NaN
Bahador, new Date2013-11-13,0.862641199,0.664509656,0.888518993,0.711460922,0.7,0.875555556,20.72088729,53.15157117,161, NaN
Bahador, new Date2013-11-14,0.862820906,0.664616154,0.888598449,0.711423066,0.7,0.907692308,20.72108007,53.18809452,177, NaN
Bahador, new Date2013-11-15,0.862959568,0.664856787,0.888627949,0.711482598,0.725,0.895238095,20.73327219,53.1989001,185, NaN
Bahador, new Date2013-11-16,0.862668423,0.664787339,0.888330001,0.711316649,0.688888889,0.807692308,20.74257927,53.12835576,195, NaN
Bahador, new Date2013-11-17,0.862376636,0.664390963,0.888156518,0.711081081,0.675,0.813559322,20.72809665,53.09365563,195, NaN
Bahador, new Date2013-11-18,0.862347041,0.664531899,0.888090028,0.711135019,0.722222222,0.855,20.74423266,53.07021063,119, NaN
Bahador, new Date2013-11-19,0.862237762,0.664640078,0.887869669,0.710992244,0.685714286,0.835,20.76023979,53.02897101,129, NaN
Bahador, new Date2013-11-20,0.862391888,0.664761443,0.887971089,0.711051931,0.725,0.893877551,20.75753061,53.05696389,160, NaN
Bahador, new Date2013-11-21,0.862580454,0.664782609,0.888132456,0.711075697,0.72,0.91,20.72878506,53.10525798,150, NaN
Bahador, new Date2013-11-22,0.862535711,0.664567308,0.888090853,0.710864393,0.666666667,0.853846154,20.70239382,53.11693431,151, NaN
Bahador, new Date2013-11-23,0.8625049,0.664594788,0.888061069,0.710883281,0.714285714,0.856603774,20.70952569,53.10564489,179, NaN
Bahador, new Date2013-11-24,0.862333855,0.664539176,0.888020305,0.711029604,0.753846154,0.8,20.73201723,53.06587173,151, NaN
Bahador, new Date2013-11-25,0.862339432,0.664468691,0.888120514,0.711145915,0.742857143,0.863636364,20.73082914,53.07512652,110, NaN
Bahador, new Date2013-11-26,0.86251576,0.664632127,0.888212775,0.711192087,0.727272727,0.914285714,20.7215595,53.10445158,127, NaN
Bahador, new Date2013-11-27,0.862434783,0.664435541,0.888166215,0.711047718,0.671428571,0.841025641,20.70434781,53.10434781,121, NaN
Bahador, new Date2013-11-28,0.862533693,0.664473684,0.88824,0.71106515,0.716666667,0.889473684,20.70658449,53.12668464,128, NaN
Bahador, new Date2013-11-29,0.862766162,0.664446529,0.88838414,0.710939112,0.65,0.926315789,20.65701132,53.19201996,122, NaN
Bahador, new Date2013-11-30,0.862733868,0.664489034,0.888360103,0.710985626,0.72,0.856,20.66151204,53.1786942,132, NaN
Bahador, new Date2013-12-01,0.862598612,0.664516129,0.888241682,0.711003319,0.714285714,0.831111111,20.67579126,53.13943539,147, NaN
Bahador, new Date2013-12-02,0.862518939,0.664323699,0.888195947,0.710862376,0.671428571,0.841025641,20.65909095,53.13920454,101, NaN
Bahador, new Date2013-12-03,0.862488219,0.664289001,0.888240478,0.710964801,0.733333333,0.856,20.66352498,53.13477852,89, NaN
Bahador, new Date2013-12-04,0.862511733,0.664575223,0.888154431,0.711032746,0.723809524,0.868181818,20.68800453,53.10963018,101, NaN
Bahador, new Date2013-12-05,0.862291706,0.664231911,0.888190661,0.711133451,0.755555556,0.778571429,20.69275419,53.08837299,94, NaN
Bahador, new Date2013-12-06,0.862102416,0.663923619,0.88816287,0.711094415,0.7,0.81025641,20.68463763,53.07154182,143, NaN
Iraj, new Date2013-10-27,0.868057416,0.572332506,0.923590381,0.695623452,NaN,NaN,12.45358854,62.23349286,497, NaN
Iraj, new Date2013-10-28,0.868030593,0.572631579,0.923503831,0.695716639,0.733333333,0.84,12.47609943,62.20841301,335, NaN
Iraj, new Date2013-10-29,0.868052642,0.572170686,0.923677686,0.695716639,NaN,0.876923077,12.44516499,62.24299065,313, NaN
Iraj, new Date2013-10-30,0.868437026,0.573693915,0.923465408,0.695921697,0.716666667,0.937931034,12.49620633,62.22496203,2763, NaN
Iraj, new Date2013-10-31,0.868503491,0.57408313,0.923381662,0.695948136,0.7,0.881481481,12.53444049,62.21362518,5303, NaN
Iraj, new Date2013-11-01,0.868488504,0.574252593,0.923434632,0.696278317,0.9,0.857142857,12.56879007,62.1993969,1030, NaN
Iraj, new Date2013-11-02,0.86851991,0.574209246,0.923414634,0.696129032,0.65,0.877777778,12.56010516,62.20886553,633, NaN
Iraj, new Date2013-11-03,0.868278965,0.573665049,0.92348285,0.696212732,0.8,0.74,12.55343085,62.1934758,502, NaN
Iraj, new Date2013-11-04,0.868089888,0.573607748,0.923357664,0.696141479,0.666666667,0.7,12.55617981,62.15730336,350, NaN
Iraj, new Date2013-11-05,0.868310912,0.573881499,0.923462783,0.696308186,0.8,0.966666667,12.56165919,62.18609868,614, NaN
Iraj, new Date2013-11-06,0.868043155,0.573421527,0.923197745,0.695610535,0.571428571,0.808333333,12.52232145,62.15959818,880, NaN
Iraj, new Date2013-11-07,0.867879013,0.573141487,0.923021294,0.695147176,0.55,0.8,12.49211358,62.14325481,687, NaN
Iraj, new Date2013-11-08,0.86744315,0.571940299,0.923052273,0.694837172,0.5,0.75,12.44592342,62.1297837,433, NaN
Iraj, new Date2013-11-09,0.866985999,0.571513353,0.922923323,0.69486166,0.7,0.736842105,12.46868091,62.06153283,471, NaN
Iraj, new Date2013-11-10,0.866825863,0.57125961,0.922859419,0.694720252,0.65,0.8125,12.44856726,62.04445263,507, NaN
Iraj, new Date2013-11-11,0.866703317,0.571361226,0.922725467,0.69466248,0.68,0.815384615,12.46838922,62.01209457,476, NaN
Iraj, new Date2013-11-12,0.866763848,0.571395076,0.922733557,0.694613583,0.685714286,0.877419355,12.47995629,62.02259478,653, NaN
Iraj, new Date2013-11-13,0.866969147,0.571595558,0.922856019,0.694785992,0.75,0.918181818,12.49546275,62.05263156,615, NaN
Iraj, new Date2013-11-14,0.866594478,0.570980847,0.922393898,0.693590734,0.54,0.8,12.45804003,62.01407691,511, NaN
Iraj, new Date2013-11-15,0.866104129,0.569648009,0.922531646,0.693528505,0.666666667,0.772413793,12.40933572,61.99820469,522, NaN
Iraj, new Date2013-11-16,0.865952126,0.568983343,0.922620663,0.693394777,0.65,0.835714286,12.37942125,62.0096463,605, NaN
Iraj, new Date2013-11-17,0.865206553,0.567922374,0.92217282,0.692436975,0.514285714,0.633333333,12.33974358,61.92307692,581, NaN
Iraj, new Date2013-11-18,0.865259798,0.567804323,0.92225645,0.692460015,0.7,0.87826087,12.33729387,61.94183364,597, NaN
Iraj, new Date2013-11-19,0.864933687,0.567497169,0.922004608,0.692039424,0.6,0.75,12.31830243,61.89389919,603, NaN
Iraj, new Date2013-11-20,0.864446794,0.567266592,0.921660926,0.691716867,0.644444444,0.733333333,12.30443973,61.80761097,722, NaN
Iraj, new Date2013-11-21,0.863719298,0.566275824,0.92143402,0.691385768,0.628571429,0.691666667,12.28421052,61.72105266,744, NaN
Iraj, new Date2013-11-22,0.863568059,0.565739711,0.921565647,0.691479821,0.733333333,0.826086957,12.26629386,61.72461999,573, NaN
Iraj, new Date2013-11-23,0.862901825,0.565049614,0.921444781,0.691610987,0.711111111,0.74375,12.27628152,61.6316247,576, NaN
Iraj, new Date2013-11-24,0.862844275,0.565660998,0.92131951,0.69195572,0.75,0.844444444,12.33154341,61.57976787,689, NaN
Iraj, new Date2013-11-25,0.862603591,0.565611354,0.921255403,0.692138134,0.733333333,0.789473684,12.35324583,61.53314913,501, NaN
Iraj, new Date2013-11-26,0.862577533,0.565340599,0.921230308,0.6918562,0.5,0.85,12.327705,61.54548588,555, NaN
Iraj, new Date2013-11-27,0.862093863,0.564731416,0.92096593,0.691374269,0.56,0.646153846,12.31562664,61.48530171,389, NaN
Iraj, new Date2013-11-28,0.861759671,0.564401294,0.920865187,0.691345455,0.685714286,0.784,12.3091407,61.43786379,541, NaN
Iraj, new Date2013-11-29,0.861598907,0.564408602,0.920826354,0.691515591,0.75,0.783333333,12.33003078,61.40416806,485, NaN
Iraj, new Date2013-11-30,0.861182081,0.564171123,0.920586597,0.691341991,0.657142857,0.717647059,12.34031679,61.33367403,361, NaN
Iraj, new Date2013-12-01,0.861754743,0.564925373,0.920715735,0.691457286,0.714285714,0.963636364,12.34756098,61.40243898,656, NaN
Iraj, new Date2013-12-02,0.861554054,0.564505845,0.920588776,0.691052255,0.55,0.7875,12.32939187,61.38851355,682, NaN
Iraj, new Date2013-12-03,0.861499579,0.564387917,0.920631424,0.691142857,0.733333333,0.84,12.32855937,61.38500418,625, NaN
Iraj, new Date2013-12-04,0.861510067,0.564662447,0.920504386,0.691051136,0.675,0.864,12.33724833,61.36912755,539, NaN
Iraj, new Date2013-12-05,0.861749916,0.564978903,0.920569447,0.69112846,0.8,1.1,12.33992628,61.39792152,387, NaN
Iraj, new Date2013-12-06,0.861497326,0.565162644,0.920363967,0.691178546,0.7,0.777777778,12.37800798,61.33355613,171, NaN
Peter, new Date2013-10-27,0.930024863,0.558040201,0.965821596,0.70802139,NaN,NaN,6.48930879,75.75037299,190, NaN
Peter, new Date2013-10-28,0.930146767,0.558369906,0.965841481,0.708088889,0.733333333,0.972413793,6.48849663,75.76457751,167, NaN
Peter, new Date2013-10-29,0.930331754,0.558724203,0.965872852,0.70806023,0.7,0.972727273,6.47808057,75.79087677,144, NaN
Peter, new Date2013-10-30,0.930283353,0.559054138,0.965848122,0.708370044,0.766666667,0.916666667,6.49940967,75.77036604,116, NaN
Peter, new Date2013-10-31,0.93027451,0.559082455,0.965864693,0.708516242,0.75,0.927777778,6.50294118,75.76764705,147, NaN
Peter, new Date2013-11-01,0.930262516,0.559161012,0.965837683,0.708471616,0.7,0.927659574,6.50824632,75.76266222,172, NaN
Peter, new Date2013-11-02,0.929996112,0.558159509,0.965799939,0.708093995,0.6,0.863414634,6.48230949,75.74066874,179, NaN
Peter, new Date2013-11-03,0.929884723,0.558389262,0.965711382,0.708131488,0.714285714,0.897142857,6.50392326,75.71054925,192, NaN
Peter, new Date2013-11-04,0.92984556,0.558176292,0.965768685,0.708369284,0.8,0.918918919,6.50675673,75.70945944,177, NaN
Peter, new Date2013-11-05,0.929915352,0.558424242,0.965788677,0.708512468,0.75,0.95,6.51019626,75.7156599,174, NaN
Peter, new Date2013-11-06,0.929658742,0.557685353,0.965774648,0.70848329,0.7,0.855555556,6.51361194,75.68730828,154, NaN
Peter, new Date2013-11-07,0.929473483,0.557245509,0.965775508,0.708610401,0.733333333,0.892307692,6.51564288,75.66386877,144, NaN
Peter, new Date2013-11-08,0.929500095,0.557134328,0.965742219,0.708241291,0.6,0.936842105,6.49211175,75.67287588,154, NaN
Peter, new Date2013-11-09,0.929480864,0.556904762,0.96575179,0.708135593,0.666666667,0.923529412,6.47972721,75.67639254,194, NaN
Peter, new Date2013-11-10,0.929157627,0.555621302,0.965781652,0.708030431,0.666666667,0.853333333,6.46071129,75.65229693,198, NaN
Peter, new Date2013-11-11,0.928963701,0.55486152,0.965836791,0.708185654,0.8,0.866666667,6.45758883,75.63757761,155, NaN
Peter, new Date2013-11-12,0.928891388,0.554956012,0.965852698,0.708571429,0.8,0.908108108,6.47736858,75.6199044,176, NaN
Peter, new Date2013-11-13,0.928672897,0.554205607,0.96589391,0.708724832,0.8,0.848275862,6.47663553,75.6,116, NaN
Peter, new Date2013-11-14,0.92864331,0.554508435,0.965821173,0.708681135,0.7,0.91875,6.4908684,75.58423407,152, NaN
Peter, new Date2013-11-15,0.928660292,0.554550725,0.965846995,0.708818636,0.75,0.933333333,6.49243341,75.58629651,161, NaN
Peter, new Date2013-11-16,0.928609799,0.554193175,0.96584891,0.708637874,0.6,0.907692308,6.48513477,75.58766325,173, NaN
Peter, new Date2013-11-17,0.928552972,0.554289004,0.965871168,0.709015715,0.8,0.912820513,6.50332224,75.57308973,169, NaN
Peter, new Date2013-11-18,0.928626657,0.554623779,0.965847523,0.708985985,0.7,0.957142857,6.50312964,75.5771355,117, NaN
Peter, new Date2013-11-19,0.928546506,0.554550658,0.965814111,0.70895645,0.7,0.896296296,6.503535,75.56330916,124, NaN
Peter, new Date2013-11-20,0.928538708,0.554285714,0.965867283,0.709031199,0.8,0.925,6.49748052,75.57031611,102, NaN
Peter, new Date2013-11-21,0.928290856,0.553723707,0.965786188,0.708748978,0.64,0.84375,6.4949301,75.53850372,118, NaN
Peter, new Date2013-11-22,0.927987622,0.55299435,0.965690216,0.708380797,0.633333333,0.845,6.49585872,75.50104671,1601, NaN
Peter, new Date2013-11-23,0.928024558,0.552134831,0.965701263,0.707530364,0.533333333,0.93258427,6.45178761,75.53629467,3001, NaN
Peter, new Date2013-11-24,0.928306595,0.551616499,0.965919955,0.707481899,0.7,0.95,6.40909089,75.60962568,2850, NaN
Peter, new Date2013-11-25,0.928419199,0.551929438,0.965851852,0.707069102,0.675,0.937777778,6.41215323,75.62219283,2180, NaN
Peter, new Date2013-11-26,0.928807659,0.553005464,0.965937986,0.707462687,0.742857143,0.961481481,6.43080942,75.6657963,1597, NaN
Peter, new Date2013-11-27,0.929071668,0.552442997,0.966184448,0.70758405,0.733333333,0.951879699,6.3959391,75.73690098,1120, NaN
Peter, new Date2013-11-28,0.929459804,0.552750809,0.966291332,0.707370054,0.68,0.963636364,6.35474268,75.80518929,573, NaN
Peter, new Date2013-11-29,0.929859821,0.55271944,0.966495211,0.707358637,0.7,0.983908046,6.31565613,75.88667457,423, NaN
Peter, new Date2013-11-30,0.929986591,0.552783726,0.966607992,0.70770416,0.771428571,0.946666667,6.31327527,75.91015755,408, NaN
Peter, new Date2013-12-01,0.930287423,0.553617021,0.966652132,0.707868602,0.727272727,0.964150943,6.31749456,75.94450902,339, NaN
Peter, new Date2013-12-02,0.930473519,0.553601695,0.966649351,0.707294833,0.6,0.957142857,6.28856622,75.98251116,269, NaN
Peter, new Date2013-12-03,0.930744602,0.553886832,0.966749935,0.707354056,0.733333333,0.986440678,6.27288399,76.0282407,261, NaN
Peter, new Date2013-12-04,0.930568256,0.553126642,0.966752356,0.707169811,0.666666667,0.898507463,6.26061402,76.01649246,255, NaN
Peter, new Date2013-12-05,0.930802991,0.553305352,0.966825857,0.707078313,0.666666667,0.982142857,6.23943432,76.05819243,159, NaN
Peter, new Date2013-12-06,0.930861205,0.553340292,0.96685598,0.707116105,0.714285714,0.940540541,6.23848761,76.06883178,52, NaN
Tom, new Date2013-10-27,0.897660944,0.621658072,0.93206485,0.710321651,NaN,NaN,13.15236051,65.65557942,394, NaN
Tom, new Date2013-10-28,0.897721194,0.621685793,0.932105972,0.710344828,0.72,0.918518519,13.14325449,65.66812884,290, NaN
Tom, new Date2013-10-29,0.897494402,0.621048482,0.931990601,0.709880668,0.571428571,0.83125,13.10800725,65.65518711,278, NaN
Tom, new Date2013-10-30,0.897597789,0.621007081,0.931987508,0.709619048,0.6,0.931034483,13.08673467,65.68239798,296, NaN
Tom, new Date2013-10-31,0.89739241,0.620689655,0.931916787,0.70953963,0.685714286,0.823076923,13.07928771,65.65401738,292, NaN
Tom, new Date2013-11-01,0.897135609,0.620732658,0.931787418,0.709726157,0.745454545,0.807407407,13.11806367,65.59031817,346, NaN
Tom, new Date2013-11-02,0.897069983,0.62029549,0.931857917,0.709665252,0.666666667,0.874074074,13.0902192,65.60286678,402, NaN
Tom, new Date2013-11-03,0.89686221,0.619953596,0.931805158,0.709619897,0.7,0.848780488,13.09056561,65.57561127,476, NaN
Tom, new Date2013-11-04,0.896931616,0.62,0.931801188,0.709508197,0.65,0.93,13.07257308,65.5890669,300, NaN
Tom, new Date2013-11-05,0.897085553,0.620200463,0.931871024,0.709583918,0.75,0.958333333,13.06800378,65.61266058,304, NaN
Tom, new Date2013-11-06,0.897066167,0.620337682,0.93186237,0.709725454,0.74,0.892307692,13.08052431,65.59925094,331, NaN
Tom, new Date2013-11-07,0.896913197,0.619571865,0.931861199,0.709327146,0.566666667,0.861904762,13.04226225,65.61218151,339, NaN
Tom, new Date2013-11-08,0.896766863,0.61927619,0.93176394,0.70906568,0.628571429,0.844444444,13.0337775,65.59652925,299, NaN
Tom, new Date2013-11-09,0.896860525,0.619445499,0.931733679,0.708940092,0.675,0.923529412,13.02521877,65.60782299,285, NaN
Tom, new Date2013-11-10,0.896787437,0.619090909,0.93170942,0.708689655,0.6,0.871428571,13.0062609,65.61326079,321, NaN
Tom, new Date2013-11-11,0.896627146,0.618914846,0.931623014,0.708600183,0.690909091,0.858536585,13.01614884,65.58667209,245, NaN
Tom, new Date2013-11-12,0.89638235,0.618461538,0.931492186,0.708295351,0.625,0.813793103,13.01436873,65.55793338,211, NaN
Tom, new Date2013-11-13,0.896431839,0.618712575,0.931454196,0.708314403,0.714285714,0.916666667,13.01921316,65.55352239,202, NaN
Tom, new Date2013-11-14,0.896218189,0.618486769,0.931288605,0.708054299,0.644444444,0.815384615,13.02139305,65.51759097,223, NaN
Tom, new Date2013-11-15,0.896145675,0.618506132,0.931208161,0.707983762,0.685714286,0.863636364,13.02883155,65.49924123,220, NaN
Tom, new Date2013-11-16,0.896226796,0.618613274,0.931193049,0.707872245,0.666666667,0.925925926,13.02058107,65.51150121,209, NaN
Tom, new Date2013-11-17,0.896215781,0.618780037,0.931170067,0.707982063,0.742857143,0.891666667,13.04347824,65.49818841,258, NaN
Tom, new Date2013-11-18,0.896011253,0.618503502,0.931124011,0.708008949,0.72,0.776470588,13.05736965,65.46769821,166, NaN
Tom, new Date2013-11-19,0.896088265,0.618697092,0.931142014,0.708083966,0.75,0.941176471,13.06218654,65.47342023,161, NaN
Tom, new Date2013-11-20,0.896126514,0.618736223,0.931181665,0.708158716,0.75,0.914285714,13.06175562,65.47993191,194, NaN
Tom, new Date2013-11-21,0.896001599,0.618481848,0.931156148,0.708103295,0.666666667,0.8,13.05377847,65.46681324,208, NaN
Tom, new Date2013-11-22,0.895996805,0.618388278,0.931179864,0.708096085,0.7,0.892307692,13.04582211,65.47169808,171, NaN
Tom, new Date2013-11-23,0.895850788,0.618347953,0.931069894,0.708033733,0.68,0.733333333,13.06104129,65.43985635,212, NaN
Tom, new Date2013-11-24,0.895688539,0.617943107,0.931142738,0.708203991,0.9,0.8,13.06581696,65.42766108,237, NaN
Tom, new Date2013-11-25,0.895754201,0.617930029,0.931159875,0.708108108,0.6,0.942857143,13.0476285,65.44396935,167, NaN
Tom, new Date2013-11-26,0.895485663,0.617640653,0.931101377,0.708215548,0.742857143,0.772727273,13.06379601,65.39934519,5752, NaN
Tom, new Date2013-11-27,0.895436095,0.617318841,0.9311199,0.708072342,0.6,0.872727273,13.03534305,65.40837543,5927, NaN
Tom, new Date2013-11-28,0.895297372,0.617124277,0.931048094,0.707963044,0.666666667,0.828571429,13.04386488,65.38826322,1263, NaN
Tom, new Date2013-11-29,0.895022178,0.616492618,0.931052359,0.707949056,0.7,0.773913043,13.04090685,65.36421882,670, NaN
Tom, new Date2013-11-30,0.895117149,0.616624685,0.931103748,0.708029838,0.8,0.969230769,13.04193735,65.37802716,504, NaN
Tom, new Date2013-12-01,0.895094859,0.616528926,0.931100083,0.70797546,0.666666667,0.88,13.04040105,65.37894426,467, NaN
Tom, new Date2013-12-02,0.895008336,0.616547278,0.931070765,0.708082132,0.742857143,0.858333333,13.06266552,65.35745811,5529, NaN
Tom, new Date2013-12-03,0.894669927,0.616042781,0.93091171,0.707832898,0.644444444,0.771428571,13.07090466,65.31051348,4080, NaN
Tom, new Date2013-12-04,0.894534452,0.615581644,0.930916187,0.707692308,0.6,0.828571429,13.05289872,65.30841306,1037, NaN
Tom, new Date2013-12-05,0.894502924,0.615625,0.930830769,0.707545533,0.64,0.871428571,13.0526316,65.29824558,530, NaN
Tom, new Date2013-12-06,0.894370442,0.615161176,0.930897554,0.707579039,0.733333333,0.84,13.03840548,65.29703454,457, NaN
Vemund, new Date2013-10-27,0.844833997,0.518582612,0.916270836,0.661336516,NaN,NaN,9.75298806,60.99203187,915, NaN
Vemund, new Date2013-10-28,0.844972288,0.518918919,0.916131868,0.661101243,0.630769231,0.866666667,9.7387173,60.99762474,661, NaN
Vemund, new Date2013-10-29,0.845164677,0.51895638,0.916317016,0.661320755,0.714285714,0.879069767,9.73100646,61.0313607,653, NaN
Vemund, new Date2013-10-30,0.845377494,0.519529984,0.916369952,0.661709602,0.716666667,0.879166667,9.75224934,61.036641,680, NaN
Vemund, new Date2013-10-31,0.845517062,0.519531881,0.916445853,0.661690962,0.657142857,0.873684211,9.73919817,61.06267026,486, NaN
